age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country
62.02228019437645,Private,211407.70243812772,Assoc-voc,10.969082499486873,Married-civ-spouse,Tech-support,Husband,White,Male,-0.0629709027022461,-0.09230978086234705,39.88438818629694,United-States
45.0790413112217,Private,338105.0554127026,Bachelors,12.87880012795179,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,-0.05852694321056543,-0.006892930406736698,39.883107846005636,Philippines
22.828803440859957,Private,38250.96608416343,HS-grad,9.22861834570027,Never-married,Other-service,Own-child,White,Female,0.07337424824324211,-0.003221545635077805,40.2742327361266,United-States
28.9265629964429,Local-gov,152461.14711199063,Bachelors,13.198370456960138,Never-married,Tech-support,Not-in-family,White,Female,-0.06849975582449568,-0.037197762558534526,41.976765346245436,United-States
42.059738888055065,Federal-gov,178074.02779532052,Masters,14.146193728184091,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.02906285835730861,1902.0212899399498,40.059563260718924,United-States
38.07324814106559,Private,179116.8806221779,Assoc-acdm,12.030674276532901,Never-married,Machine-op-inspct,Not-in-family,Black,Female,10519.779450556189,0.06422773406764268,50.05600599644327,United-States
17.909023423642278,Private,28648.06203183532,11th,6.959189356534069,Never-married,Other-service,Other-relative,White,Female,-0.037826394115692025,0.003152341016441958,40.0201649382323,United-States
42.779485904150654,Private,177054.34874315138,HS-grad,8.982678654348012,Married-civ-spouse,Transport-moving,Husband,White,Male,-0.03208539897227297,0.08453050718905193,59.97374493092409,United-States
51.96693690016462,Federal-gov,221531.814385798,Bachelors,12.919628109352487,Married-civ-spouse,Protective-serv,Husband,White,Male,-0.03969731425212476,0.05255193473001975,44.9355953700903,United-States
29.182052134112595,Private,236938.06394080777,Assoc-acdm,12.130730078643404,Divorced,Craft-repair,Unmarried,White,Female,-0.1271295611624201,-0.12587074865295533,37.93723905101007,United-States
50.897891573635704,Private,202955.85564639667,Assoc-voc,11.006391871738655,Married-civ-spouse,Sales,Husband,White,Male,-0.09288527282714149,-0.0365724894951407,40.047759552345134,United-States
17.91827241226877,,184415.81520078555,10th,6.108418250190054,Never-married,,Own-child,Black,Male,-0.09893059864551386,0.10940597470970066,30.00418722065972,United-States
31.180026367323826,Private,141817.05720597113,Bachelors,12.875232804570398,Married-civ-spouse,Other-service,Husband,White,Male,0.04201638027932471,-0.18565337815722477,40.00534233250654,
33.086058291733664,State-gov,292316.9633651748,9th,4.9575862923199985,Married-civ-spouse,Farming-fishing,Husband,White,Male,-0.06012926128588664,-0.13193768172679773,39.83037804686726,United-States
38.83614984378998,Private,97135.9341459627,HS-grad,8.918482872319572,Never-married,Machine-op-inspct,Unmarried,Black,Female,0.08457653183380497,-0.06887697629054033,39.88498310040012,United-States
30.05990509604192,Private,143766.118587014,HS-grad,8.99650603475587,Never-married,Other-service,Not-in-family,White,Male,-0.1393677388991513,0.0496740509296306,29.965567389299498,United-States
60.998725054065524,Private,85548.00416732968,Some-college,9.917229019187646,Married-civ-spouse,Tech-support,Husband,White,Male,15024.020567745056,-0.09645319895184214,18.071227702815417,United-States
39.99976191561237,Private,144777.9179803559,HS-grad,9.03552633994534,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.05290252011721977,0.014401910524363092,49.977121800333855,United-States
28.95843958346829,Self-emp-not-inc,164607.0379133639,HS-grad,8.93651455612268,Married-civ-spouse,Craft-repair,Husband,White,Male,0.11692730537194003,-0.02576932235251715,39.93932187581848,United-States
29.050075516850164,Private,216478.99653259508,HS-grad,9.048862967923128,Divorced,Exec-managerial,Not-in-family,White,Female,0.09586613939158385,-0.13828051848312942,39.980619234749355,United-States
39.128250015202596,Private,106963.92560115254,Masters,14.102411596729983,Married-civ-spouse,Sales,Husband,White,Male,-0.033787151815238406,1977.1429542865646,54.964076341946,United-States
32.94306278217218,Private,155342.97948063494,HS-grad,9.024648852088951,Never-married,Machine-op-inspct,Unmarried,White,Male,0.05031029922365811,0.2207868452968044,39.967681846695115,United-States
36.000142066278585,Private,130199.93703885241,HS-grad,9.130623545843896,Divorced,Machine-op-inspct,Unmarried,White,Male,0.05590631370462029,0.08142635202034884,40.057779919264945,United-States
63.96985367556532,Private,192884.0257726349,Prof-school,15.136536448154901,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.07165660868038018,-0.041163822301976856,60.012788710858274,United-States
21.909369951817713,Private,170301.8816083796,HS-grad,8.975608509947863,Never-married,Handlers-cleaners,Unmarried,White,Male,0.12634917011465957,1973.9372788725148,44.92562092906576,United-States
51.96083276571464,Self-emp-not-inc,34972.85263969228,HS-grad,9.164755833867124,Married-civ-spouse,Farming-fishing,Husband,White,Male,-0.15250635624972236,1887.1895009291557,60.028683642792096,United-States
52.153725121755194,Self-emp-not-inc,146578.93145062384,HS-grad,9.100087378039687,Divorced,Sales,Unmarried,Black,Male,-0.09992474183255667,-0.01473137172943527,39.82482176106934,United-States
53.8841740936908,Self-emp-not-inc,82550.91678939336,Assoc-voc,11.066543842638886,Married-civ-spouse,Tech-support,Other-relative,White,Female,-0.0918473925662329,0.015310296408524196,9.81446489019769,United-States
27.101154557974027,Private,216478.93958765728,Bachelors,13.1028428703894,Never-married,Sales,Not-in-family,White,Female,-0.0913664452427473,-0.0021146714763979986,39.91762748596409,United-States
48.88215734626828,Private,139268.0627733095,HS-grad,8.939921448701321,Married-civ-spouse,Craft-repair,Husband,White,Male,7298.072440473767,0.09474282827899777,40.02802725182655,United-States
21.994691309134495,,190290.0597309049,Some-college,10.175756137152641,Never-married,,Own-child,White,Male,0.012815896658487778,0.005371304293933775,65.04969421898957,United-States
30.961868080255247,State-gov,151763.06154756667,Masters,13.924285335985179,Never-married,Adm-clerical,Not-in-family,White,Male,-0.20135399709911914,-0.03801428576809637,24.900789337178345,United-States
39.86172029473504,Private,198451.80473127338,11th,6.896120289316096,Married-civ-spouse,Farming-fishing,Husband,White,Male,-0.003101345937807703,0.005511615423401832,39.94027476342625,United-States
48.87281710944173,Self-emp-not-inc,126077.03958870743,HS-grad,9.106624896977628,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.004661044293794601,-0.08869156824690126,34.961029523916466,United-States
35.19880461094208,Private,207675.8756742125,Some-college,9.854328691267863,Never-married,Handlers-cleaners,Own-child,Black,Male,0.029994085561828213,-0.08209869122000081,40.15576093823948,United-States
19.8699257085696,,293135.97025848035,Some-college,10.035592917347776,Never-married,,Own-child,White,Female,0.1031881358199611,-0.00925633726046504,35.121055791295454,United-States
19.829506574453873,Private,64292.05142525172,Some-college,10.02672103132869,Never-married,Sales,Not-in-family,White,Female,0.08511005621719568,-0.1337983996566688,49.95657699945593,United-States
28.94210992670794,Private,89813.01750188753,HS-grad,8.951620247495235,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0.019459546446431133,0.06514838660003186,39.87769839259698,Scotland
16.924567070011282,Private,153020.99112295883,12th,7.867714540669829,Never-married,Sales,Own-child,White,Female,0.12575510904691242,-0.046495470566953426,19.885015785129347,United-States
38.99398966038998,State-gov,24721.066970379175,Some-college,9.967888073398207,Divorced,Adm-clerical,Unmarried,White,Female,0.0673320950368699,-0.08300143832464618,34.97792486454972,United-States
33.06072903051831,Private,268146.98311177,9th,4.970841969290454,Never-married,Sales,Unmarried,White,Female,0.16092464752122598,0.0634681525094775,40.02024743807537,United-States
35.11147620521614,Federal-gov,475324.1467806321,Bachelors,13.131101994631466,Married-civ-spouse,Exec-managerial,Husband,White,Male,-0.1066605635372555,0.04445428993266016,40.15780276245464,United-States
30.85721188159921,Private,382583.04159374215,HS-grad,9.02823852098663,Never-married,Machine-op-inspct,Own-child,Black,Male,-0.0016936688186800974,-0.00957775775955101,40.07986320269858,United-States
46.09839693882889,Private,269034.11948417826,Some-college,9.879425547396316,Married-civ-spouse,Craft-repair,Husband,Other,Male,0.028108521300042967,-0.12147523106895526,39.995293205517186,Dominican-Republic
22.048976803491563,Private,143062.14081908844,Some-college,9.809378839027287,Never-married,Farming-fishing,Own-child,White,Male,-0.15060245143348913,-0.10484816831059385,11.855648595011909,United-States
36.949687519979,Private,184659.0814822682,HS-grad,8.875217053315279,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,5013.272656477483,-0.22551899017631835,43.91596132156768,United-States
42.98975803983449,Private,180138.02777917343,HS-grad,8.970952345170911,Separated,Craft-repair,Not-in-family,White,Male,-0.13132112951878097,-0.13858161354051057,39.985683754827214,United-States
